interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	%	是	s%	0.04999999999999999	0.18000000000000002	122.4418195613785	117.46382768508107	126.28888629005614	0.9878684807256224	0.18786848072562262	70.7894546729433	68.79584202047721	71.92992063461544	126.28888629005614	126.28888629005614	125.86483365920789	124.49331029870869	123.12178693820948	121.75026357771027	120.58556764506832	119.5056858375189	118.42580402996947	117.46382768508107
2	yaw	小	xyaw	0.18000000000000005	0.27999999999999997	163.3440906263268	152.31029520319274	176.07904492959923	1	0.6779040467599903	80.67691664115792	73.63883807457984	85.3363590428624	--undefined--	158.22592531969718	157.4635305114533	159.524243135603	162.7913316495635	167.1862061688449	175.7952158881387	170.3878176821722	160.87237527587266	152.31029520319274
3	iN	映	yiN	0.17000000000000004	0.19999999999999996	104.56236074497264	88.63311065163816	133.54698841222606	0.5493827281309281	0	70.06090510990936	66.78564397910328	74.31119039802083	133.54698841222606	121.72172572926242	110.74290705606002	101.0946263608641	93.71587195483684	89.5980823690351	92.68930742070745	97.8275677905653	109.34107164594667	119.30799104620463
4	@y	卖	m@y	0.1100000000000001	0.21000000000000008	114.30710033381033	110.47192779416473	120.69278365878117	0.3188896006874237	0	78.89156047881637	75.04088657375193	80.20645732153785	120.69278365878117	115.151273430972	111.56654942746832	110.75997870538616	112.15811774648888	114.07799707104529	115.31677116791448	115.77682694481962	115.47105946133694	117.78191570201884
5	&	了	l&	0.039999999999999813	0.06999999999999984	119.33350698162609	118.1370474837397	120.52443710877624	0.9525753931008063	0	74.19609293941362	71.1752243231738	76.33452727700589	120.52443710877624	120.26389156840057	120.00334602802492	119.74280048764926	119.4822549472736	119.21151294531906	118.93494731300379	118.65838168068856	118.38181604837331	118.19192626945663
6	waN	双	swaN	0.1200000000000001	0.20000000000000018	128.02707920876873	124.41817378104727	132.7640386003385	1	0.16161186696900978	73.47098759811016	68.76231126177863	75.69507717531157	--undefined--	132.7640386003385	131.03072138901936	127.99889827330199	128.02405054300715	127.56903206628391	126.74413892867994	126.55299149411894	125.74470642136961	124.41817378104727
7	a	袜	wa	0.18000000000000016	0.21999999999999997	111.92563922096527	109.78999731967082	120.10802308441623	0.8855190224237843	0	74.54954805409994	60.50733316165194	79.12020055239907	120.10802308441623	116.4903077755398	114.09825688360532	110.5974098658476	109.84025154647249	110.61761697273243	109.94754079641868	109.92154671727107	109.78999731967082	--undefined--
8	I	子	zI	0.18999999999999995	0.24	105.75802274834442	91.99534748698416	119.92631758759278	0.6810180212435848	0.04943907387516414	69.4349154880566	55.84422448493563	75.8195934716169	119.92631758759278	117.85217680396005	112.77351578840366	107.42174984247427	101.81269463217869	96.25183561082375	92.43992450142926	--undefined--	--undefined--	--undefined--
9	u	不	bu	0.029999999999999805	0.07999999999999985	111.44766383181701	109.78520907163568	112.34524034301072	0.9278393176727874	0.31311413454270814	68.50568095161427	67.16058189876159	69.73987466804184	112.34524034301072	112.34524034301072	112.34524034301072	112.26815199967159	111.84452633720997	111.42090067474832	110.9972750122867	110.57364934982506	110.15002368736344	109.90903383659942
10	%	是	s%	0.050000000000000266	0.15000000000000036	100.64264518384638	99.9333442819698	101.51448549339861	0.3878684807256218	0.8054436580697067	65.4202640163211	63.1454010825705	66.67731936043705	--undefined--	--undefined--	99.9333442819698	99.9333442819698	100.15658458959533	100.59501244825874	101.03344030692212	101.47186816558548	101.17747078939128	100.80987313721248
11	yaw	小	xyaw	0.1599999999999997	0.21999999999999975	122.14366760646733	116.19442918661765	127.19359946607243	1	0.6953681091108151	73.01651008613925	58.30907511441808	77.51012444963888	--undefined--	--undefined--	--undefined--	121.1122385647919	120.61091809093215	121.9743453475225	126.45472573096346	124.502586289606	120.79053010178998	116.19442918661765
12	i	丽	li	0.17999999999999972	0.25	83.62788449495943	76.44021190325644	88.75845706605446	0.44107457797933847	0.9363225966417281	61.112803589184935	58.109289866300244	63.53505219464861	87.06252512220466	79.3201098911762	--undefined--	--undefined--	76.61758602492405	82.36538639177842	84.86080952978283	86.20898857865133	88.49720372473539	88.47293844027845
