interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.10000000000000003	0.22000000000000003	332.2458809327039	317.6786607874975	345.5549148473453	0.10459183673469259	0.9397059109608443	83.3299675749223	74.8567617836795	84.87412395396257	--undefined--	317.94875645099324	322.5521260201371	326.66612101443536	329.3776283218489	333.6306228139484	339.70288082434786	343.1276544336649	345.1804938335907	344.62410286321506
2	iN	银	yiN	0.23999999999999994	0.2799999999999999	286.5152210610866	223.19361685570482	336.46692788564667	1	0	86.62469927424117	79.3342942324756	89.1431935325455	336.46692788564667	333.6537280320741	325.0413987866241	308.3957002821983	290.0636032871164	273.1310117915716	265.0079831622667	260.37158432758736	244.53798112377706	223.19361685570482
3	wey	对	dwey	0.09999999999999998	0.13	225.18110649684542	200.3606392018995	246.72814617525444	1	0.08084881454044736	82.22906434679642	74.06690458785047	83.98163720716624	244.24030528762466	243.08922578760368	240.48591694604568	233.44177375731792	227.5607712897092	223.75952399485553	218.2759524892139	211.46342167550685	205.73897589275734	200.3606392018995
4	i	集	ji	0.040000000000000036	0.15000000000000002	225.55049040434994	216.13902774591594	235.35950535461203	1	0.12377307813403449	80.95340197283046	79.96955236017183	82.15660764221585	231.8740688656811	232.9936235677763	234.11317826987153	232.00904755942167	228.14365282673333	224.27825809404496	220.41286336135647	217.0478073612896	216.5934175536028	216.13902774591594
5	i	体	ti	0.040000000000000036	0.08999999999999997	248.20937903259542	237.0681145231926	257.3154676206235	1	0.22807199417924898	80.60064127204892	78.76489978571206	81.65632200007079	252.70735616542808	253.03167859572926	252.43800750105618	251.8443364063831	251.25066531170998	249.64521158198835	246.50093731728944	243.35666305259053	240.21238878789163	237.0681145231926
6	w>	活	hw>	0.07999999999999985	0.16999999999999993	224.14721934925032	205.91384040610274	236.53094711977042	1	0	79.55688165933528	77.33401216232888	80.72312200219015	236.53094711977042	235.40924394254444	232.2705726654883	228.6991359634492	225.84184493184085	223.51599266944078	220.67568675646206	216.7587825727461	212.63612652515064	205.91384040610274
7	oN	动	doN	0.10000000000000009	0.16000000000000014	202.1279540482495	194.70484405402703	214.8145530379371	0.49810785712209604	0	81.94832904246257	79.90820226536887	84.23153455568301	214.8145530379371	206.82342519404062	202.9873670769351	199.36288361347314	196.34474723431944	196.2872566961179	199.7239210380612	203.09076043950665	206.42141635125958	202.3365334700277
8	oN	从	coN	0.17999999999999994	0.33999999999999986	226.81357999091856	223.1333899756451	236.386267442771	0.34588565374560354	0	84.16318263253633	80.51798381794009	85.39418951304988	236.386267442771	231.5506932779669	226.72835626843005	223.4915970631737	224.54894193177788	226.19659306750145	226.48262072211966	226.13615821155562	225.65602536708073	226.8921559188864
9	@y	来	l@y	0.1200000000000001	0.19000000000000017	221.0356471886689	211.43656430859167	224.64461601990268	1	0	82.31195536723682	80.97361920568036	84.33828764164883	224.64461601990268	224.0610898339944	223.70945571542916	223.5434396657505	222.74107474202725	221.1049060252534	218.5376308367215	219.40805950247776	217.23790170590712	211.43656430859167
10	ow	都	dow	0.06000000000000005	0.11999999999999988	214.64194288418742	197.48337986498507	230.98802063259447	1	0.061787844237851976	79.1358582824761	77.22465270558614	81.48284826431207	230.3230983441318	228.22564798102042	225.59058126668248	222.95551455234443	217.69659588941724	212.24358406864923	206.790572247881	203.57770204937933	200.53054095718213	197.48337986498507
