interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	%	是	s%	0.06	0.18999999999999995	110.53291894056413	106.82758030141464	114.20047763693907	0.7615937277395634	0.36158352229780644	68.6337104347739	65.79177918943734	70.00089301127659	--undefined--	--undefined--	114.20047763693907	114.20047763693907	112.41862583285402	110.02927837378445	107.63993091471492	107.79597470358631	108.81983147208632	109.84368824058633
2	yaw	小	xyaw	0.17999999999999994	0.2899999999999999	155.38671312905242	150.36766504089184	161.60244633526148	0.2979781044551329	0.0649722852103802	80.38686353359154	70.8603049370685	85.2067227224623	--undefined--	158.1452187853289	152.07822687935652	151.199331255565	152.5629521306409	153.61233783203306	156.88100221563602	160.32924586145927	157.3064581712234	151.79666748533526
3	iN	银	yiN	0.2500000000000001	0.29000000000000015	131.52039597977614	123.37923197155696	145.16673081004598	1	0	73.45218179202445	68.11200368277332	76.64637514519708	145.16673081004598	136.37813447105503	133.46464103301165	134.5798342636617	133.76844181959981	131.55496861347112	128.47119416337082	126.95215969702005	124.5502077898899	123.37923197155696
4	a	拿	na	0.13000000000000012	0.22999999999999998	108.66220213252521	106.35847130616499	117.35076845638882	0.43163660445728064	0	76.56834785557542	71.79665727277963	77.91564971991941	117.35076845638882	111.77461107735293	108.14585679445509	106.93019820049507	106.5529104334373	107.42046496117246	108.5308911887213	109.22148862616035	107.7538909943807	107.5202324434321
5	&	了	l&	0.04999999999999982	0.07999999999999985	109.29452180387885	105.68040287874857	114.61639546133503	0.5141890519547028	0.004827100426076942	66.20166108665451	61.18731149995344	70.92472662843143	114.02965860616473	112.90730660664691	110.50522184025918	108.10313707387158	106.02636380280438	107.05229264301913	108.07822148323388	109.10415032344868	109.62234907437347	109.62234907437347
6	&	个	g&	0.030000000000000027	0.09000000000000008	103.21386630505332	101.96124335844442	105.76880292622458	1	0	70.20248326335465	69.26021763932988	71.70587471330614	105.76880292622458	104.97455294754656	104.18030296886859	103.38605299019056	102.89079944367516	102.70488822662902	102.51897700958287	102.33306579253671	102.14715457549057	101.96124335844442
7	E	篮	lE	0.15999999999999992	0.22999999999999998	98.87282012371735	97.94432158307562	101.38536273907634	0.49213791962166736	0	72.00607550592012	63.37825129581185	74.92300205678791	101.38536273907634	99.72257677119772	99.02787373233468	98.66791768131293	98.01882294596882	98.1062490778912	98.6291577066414	98.97262301851359	98.84847846965316	98.64782715909067
8	I	子	zI	0.20000000000000018	0.28000000000000025	96.49480560988667	78.05505318800493	106.76307987058249	0.558475056689341	0.15847505668934211	60.49967112224226	49.74319154010214	67.47003446044766	--undefined--	106.76307987058249	102.80545025048086	100.59336525650292	--undefined--	78.05505318800493	--undefined--	--undefined--	--undefined--	--undefined--
9	u	不	bu	0.029999999999999805	0.08999999999999986	118.45074394601212	115.97454451475097	119.71621103401377	1	0	70.93433891948618	70.8194878729989	71.70952951281366	119.71621103401377	119.64555543705627	119.57489984009878	119.5042442431413	119.15561824780016	118.51940350119031	117.88318875458044	117.24697400797069	116.61075926136084	115.97454451475097
10	%	是	s%	0.08000000000000007	0.20999999999999996	96.91307041019627	86.1356071348945	105.38711057905388	0.3961876417233553	0.732306976143831	63.94471696614194	60.634763225031946	67.19737952952661	--undefined--	--undefined--	--undefined--	86.1356071348945	89.60772300148314	97.60225703791491	103.8519457223982	102.37963715725493	100.90732859211167	100.81061444529425
11	yaw	小	xyaw	0.19999999999999973	0.29000000000000004	120.28231003498216	115.21480423510752	124.6682674217929	0.30373653234041326	0.10847505668933902	76.17670655258	67.23548893249603	82.14649471371531	--undefined--	124.45111206262354	116.26368090732888	115.5823469748761	117.75974842835427	120.50027512478852	119.84121255832025	122.15262495679917	124.2027264233055	124.42684122353394
12	iN	明	miN	0.1499999999999999	0.20000000000000018	99.58155297707718	87.4762495941006	115.12055205709447	0.6730239136035103	0	65.4458574013251	57.19568979575796	71.28931011332371	115.12055205709447	110.30424795932291	106.7421510841279	102.73661862803634	98.57187320943675	92.16055738517362	88.60240004643804	88.8016082029445	--undefined--	--undefined--
