interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.1899999999999999	0.3999999999999999	144.5018450506979	134.49221397605132	153.6139756310428	0.1419918844730885	0.7966550809498901	82.98202384658458	72.82450361220025	85.28239567426341	--undefined--	134.49221397605132	135.90710592487443	139.82734320712885	142.9637556781248	144.3910920240214	149.0894835606621	153.40279874646734	151.44760924839113	147.57880659998207
2	iN	银	yiN	0.14	0.19000000000000006	129.43116656932568	117.10334244082243	137.62671172345358	0.9069889860706202	0	79.09428983717352	76.0858305785516	79.8092488836886	137.62671172345358	136.22179502624138	134.72493777683002	133.63203281297098	131.87109721361344	129.73452105709592	127.15506319830631	123.82276709185517	118.04460938504428	--undefined--
3	wey	对	dwey	0.13	0.16000000000000003	102.47562579949746	98.52434550210045	115.0982336805671	1	0	76.96874266518797	70.18987131597422	80.45435365726141	115.0982336805671	109.20347242501744	104.17610216121456	101.03131559874944	100.07334914196328	99.54665617081979	100.2638810685993	101.07649259610957	100.60335201261822	98.52434550210045
4	i	集	ji	0.09999999999999987	0.22999999999999987	112.0644810523317	108.1722307015437	114.24560210628945	0.76978458049887	0.48426087494522885	74.10924800350557	68.95202365032227	76.60696336009242	113.15926791590078	112.85799542660746	112.8484604030858	113.16535594937353	113.4303520228331	113.67000917371976	111.02265178562102	108.1722307015437	--undefined--	--undefined--
5	i	体	ti	0.030000000000000027	0.13000000000000012	126.71701877138965	126.39094461433147	127.41890785386425	1	0	78.54019303929016	76.44538077602937	79.66723805126	127.41890785386425	127.23090701959586	127.04290618532748	126.8549053510591	126.66690451679071	126.47890368252233	126.4449888714644	126.42697411908676	126.40895936670913	126.39094461433147
6	w>	活	hw>	0.09000000000000008	0.21999999999999997	106.37050209162044	94.49150000492513	109.702342181654	1	0.18864953388763145	76.2145025382298	72.87180014145703	78.3147382425517	--undefined--	109.702342181654	109.58577758812831	109.19999908347661	108.43558373821344	106.79668068039341	105.52209729494098	105.08893514154221	102.39774857704475	94.49150000492513
7	oN	动	doN	0.1399999999999999	0.19999999999999996	90.70718728025365	87.52045052601088	101.41328184250352	0.5661896681660763	0.04984612892776316	70.3288007581215	67.43085692237968	73.88170851790066	101.41328184250352	97.48612152556012	91.63844838986338	89.31408162193216	88.06571365903163	87.63500903488057	87.84140635090397	88.53743187419977	89.76606468286761	--undefined--
8	oN	从	coN	0.2200000000000002	0.3500000000000003	112.85228659496694	108.79458422424905	116.50114822302768	0.2118709618325779	0.7790576014554496	75.13782088462571	74.42951800774176	77.70691743946347	--undefined--	110.7395432663522	109.13218532342356	110.11959468308768	111.91566830069453	113.53421301809254	115.45193986509784	116.31974917853613	115.16737355347361	113.92460865174422
9	@y	来	l@y	0.11000000000000032	0.16000000000000014	110.2286580101874	101.38559069721639	112.09468887668798	1	0.44497854711285567	79.67007275716644	73.20820743150593	82.11382800849599	111.53384312392039	111.40657963262277	111.5012862040043	111.79662741199412	112.05360126077998	111.82022967791372	111.09747195350421	109.92287243025699	105.7868281663146	101.38559069721639
10	ow	都	dow	0.08000000000000007	0.13999999999999968	109.10928370955264	105.05122260076179	110.70497684666732	1	0.4325353047850196	77.99023688659275	73.79541863640907	80.5241013875905	108.78439727867443	109.32435332007034	109.85064758055614	110.2386768668667	110.62670615317727	110.15980562591099	109.52996858899567	108.34050392985225	106.76202244790592	105.05122260076179
11	u	不	bu	0.06000000000000005	0.13000000000000034	105.73060230799739	99.15411653102007	111.89655679993515	1	0	75.07735581656799	73.81226536585595	76.24373408648776	111.89655679993515	109.02692644152908	108.27235851982508	107.62156261776283	106.9707667157006	105.67944027513033	104.35668726933437	103.0339342635384	101.1088027470074	99.15411653102007
12	E	热	zE	0.10999999999999988	0.17999999999999972	93.97980511771121	89.91736550980005	99.47748795108157	1	0	75.16454421436228	73.29266205067032	76.94009791249277	99.47748795108157	98.72751395848401	97.44758999674787	95.83005933485424	93.5447366129121	91.91855732455437	91.61685503743834	91.26599931912733	90.85710782039038	89.91736550980005
13	iN	心	xiN	0.20999999999999996	0.3700000000000001	90.12253098801406	87.71623724912088	100.17890071556235	0.31019472535936377	1	67.2866071622883	62.88138616335544	69.11132671023836	88.10194412235433	88.67671416031017	87.9967013458995	87.77702239268214	88.22524987014953	88.72669361580469	89.18775710595413	91.36990400613706	95.23773726636398	100.17890071556235
14	yEn	连	lyEn	0.10000000000000009	0.18999999999999995	98.63091801444209	96.71906533990489	103.87143686606333	0.8697845804988661	0	71.898239957259	67.61713847173347	74.36134655946063	103.87143686606333	102.0242752088808	99.4895135042072	98.27972348936235	98.06159382042866	97.81354839006522	97.5566646613812	97.10107337526064	96.71906533990489	--undefined--
15	yaw	小	xyaw	0.16999999999999993	0.31000000000000005	122.04188566920205	115.73655329261446	127.8393328029762	0.3581215714143599	0.7398735881695245	79.52262754770926	69.47197074160773	81.36648160298577	--undefined--	119.61595378979236	118.65409547854324	117.01382468025548	119.13790048464753	123.87479436394202	125.98381412004784	126.92615135053556	123.9868243836029	122.01127632745869
16	iN	银	yiN	0.1499999999999999	0.21999999999999975	107.29455316402559	100.4851128327626	113.10279026823	1	0	74.18274354926928	72.43585200747734	75.3261743738808	113.10279026823	111.50340999811885	109.83695356966389	108.39510886057403	107.55865790811603	107.09265223245828	106.22851241705267	105.04229741873836	103.09585693848567	100.4851128327626
17	ow	都	dow	0.10000000000000009	0.14000000000000012	105.54410288726768	104.15562813510888	107.43807905782421	0.38602722183936644	0.9722368857920163	76.84390620383135	76.3557534767774	77.66497283243645	106.71066734364786	105.86977889166924	105.09460921563308	104.39297352132708	104.50249666486133	105.00805255914074	105.42305294860444	105.86147909800869	106.77369157203645	107.20164760599206
18	a	拿	na	0.13000000000000034	0.17000000000000037	90.72055471256476	87.68522400379736	92.31954279637223	1	0.46485235835362954	81.58446353746818	77.99466201822581	82.86344289880608	--undefined--	--undefined--	91.70368619257736	91.895130325555	92.2944768397577	92.08267812754384	91.20814634893866	89.80103996199121	87.87688140340151	87.68522400379736
19	&	了	l&	0.02999999999999936	0.0699999999999994	84.34513730782196	79.58472629470138	87.6830212031518	1	0	70.09057708745864	68.7527324818973	72.46731485273051	87.6830212031518	87.59188377392098	87.50074634469016	86.40112874951217	85.19744659687248	83.99376444423258	82.79008229159311	81.58640013895342	80.38271798631352	79.58472629470138
20	&	个	g&	0.03000000000000025	0.11000000000000032	81.396755554535	79.62440179996474	83.453801250289	1	0	71.74964803135784	71.29065890664344	72.12111949807924	83.453801250289	82.97241964737808	82.49103804446706	82.00965644155615	81.52827483864513	81.0468932357342	80.6822367708907	80.3296251139154	79.97701345694004	79.62440179996474
