interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	%	是	s%	0.030000000000000027	0.18	226.22468708324084	220.0035058386843	230.62604912925784	1	0	74.73586748330143	73.9311018888715	75.59357115546521	230.62604912925784	230.05095161854095	229.2139193390032	228.09071633338723	226.96751332777126	225.84431032215525	224.72110731653927	223.5979043109233	222.03881421492412	220.0035058386843
2	yaw	小	xyaw	0.20999999999999996	0.35	334.15461444700105	294.32717312287144	381.1266558541208	0.14541046620894957	0.8072416733231882	80.60800475524505	73.00115608355812	85.37790599834604	--undefined--	295.9912511539914	298.3255296206227	308.523268659142	322.64294647699876	343.47170881554285	363.8997596422931	377.0369256439496	369.290490528109	331.04244718274464
3	iN	映	yiN	0.2499999999999999	0.2799999999999999	202.0820331221256	181.10724825900706	280.7651771478367	0.42448258006661604	0	75.064036414783	70.08708918806308	81.65565692567378	280.7651771478367	228.78178959064357	200.14777763341488	183.62943786661785	181.54872192355975	186.76461622155986	196.02057374787495	199.03958741707837	202.7580111757961	208.78040415280827
4	@y	卖	m@y	0.08000000000000007	0.14000000000000012	202.59019669268721	199.6822568544097	208.15601199240658	0.9105711439726014	0	79.1019189004295	78.01841147044404	79.65623573242004	208.15601199240658	206.1822466434367	204.59587983545424	203.17845647774664	202.5348061467428	201.89115581573893	201.02214238720765	200.13595991006585	199.9271389382172	200.0382361233287
5	&	了	l&	0.030000000000000027	0.06000000000000005	201.16787578246633	200.0166283184738	203.15247418092295	0.33085200570699386	1	78.40713747779458	78.15137694362664	78.66010803910078	201.14839589771535	200.93651327603294	200.72463065435056	200.51274803266816	200.30086541098575	200.50637631297067	201.16790077995876	201.82942524694684	202.49094971393487	203.15247418092295
6	waN	双	swaN	0.1200000000000001	0.20999999999999996	224.1247826741214	220.93263245886564	229.64648189274027	0.4018941948960738	0.1256141345427063	74.2050489529686	70.09288834400957	75.64364213611628	--undefined--	229.64648189274027	225.04473461038847	221.56844745700454	221.19175792372866	222.8921900733569	224.28319379526488	224.61399653880832	223.94498357076324	222.03767186298043
7	a	袜	wa	0.16999999999999993	0.19999999999999996	188.365596186784	180.4919616018371	210.52852775490388	1	0	74.27605119159313	68.76001960193054	77.9034148446366	210.52852775490388	202.2260104174689	193.99998705942212	186.4954481615227	182.92280981269715	184.44011480459355	185.68821928335925	183.21435555868956	181.387542867587	180.4919616018371
8	I	子	zI	0.05999999999999983	0.1399999999999999	180.31414528632814	113.45359449614216	196.4062240639769	0	1	72.26530305555156	70.50665064803812	74.00206369332281	113.45359449614216	146.22228973705109	178.99098497796	188.6085661119134	190.04733017931156	191.48609424670968	191.12248668949775	190.1221379484476	189.12178920739748	196.4062240639769
9	u	不	bu	0.10000000000000009	0.24000000000000044	194.10019524014035	187.37899698720523	201.86870899171842	0	0.9132592966908285	73.70559339354051	70.89170338479342	77.67467377662837	187.37899698720523	187.83470714938738	188.7125671815462	189.8244341598697	192.0508669917966	194.51860997971508	197.74318507499933	200.39879843793648	201.28550142546348	200.91462134416847
10	%	是	s%	0.03000000000000025	0.1299999999999999	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	66.79770141569209	66.55020009513306	67.03695498214655	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
11	yaw	小	xyaw	0.1599999999999997	0.21999999999999975	202.10544177771027	188.05431243898713	225.3736393380642	1	0.03171060090702566	74.93121778695624	69.05715127629476	76.92791422412834	225.3736393380642	215.24639225350094	206.92371918528318	201.82467041621828	197.603542556662	197.38826192086626	198.59487338515243	199.40942214291755	195.2124545319057	188.05431243898713
12	i	丽	li	0.1200000000000001	0.17000000000000037	202.48858023641844	184.793963964994	216.21948611791947	0	0.7922808012093693	65.25766693573456	59.86557235817541	69.18053493174946	184.793963964994	199.95212141575357	204.83499391897277	206.94115885062317	--undefined--	191.4623738129006	197.56042670209106	214.06516823877007	--undefined--	--undefined--
