interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	%	是	s%	0.040000000000000036	0.15000000000000002	211.1988175416002	205.2086345742318	214.35884711717847	1	0.4029195011337899	76.74260904250747	73.57586944693786	78.59316915583389	--undefined--	--undefined--	214.35884711717847	214.35884711717847	213.73775504196095	212.07585679291464	210.4139585438683	208.75206029482197	207.09016204577566	205.2086345742318
2	yaw	小	xyaw	0.16999999999999993	0.3199999999999999	292.3931522743514	275.24205865618956	309.779623390582	0.03598105909030387	0.8369761862928818	75.42104263285337	67.39901267407727	79.4244570132249	275.24205865618956	278.30982647782366	282.1782902181278	284.8848950792728	289.1345603716805	296.16190093517906	302.17335420734383	305.83585704128797	306.54116547794445	295.1175976480737
3	iN	影	yiN	0.3500000000000001	0.3800000000000001	301.2165285153325	204.5188737332576	351.07267884469707	1	0.43910520619812826	76.75287195003747	60.016312387373034	82.59839226699582	279.3589917727534	309.01010589442114	328.38955351404496	341.90057702511933	350.1737496692961	341.5148491050008	320.97960317119606	263.51551185953156	214.35334327992499	204.5188737332576
4	@y	买	m@y	0.10000000000000009	0.19999999999999996	211.84666565915185	210.29662165820895	214.45226672221122	0.315824343155888	0	79.04814827289293	78.54093496886796	79.42827709608034	214.45226672221122	211.8462131788223	210.56737272111974	210.37667446830216	210.7089745154851	211.21608202713384	212.32854276160018	213.24800028940717	212.88616459822293	213.8843480630056
5	&	了	l&	0.030000000000000027	0.06000000000000005	211.00149091709181	202.90330070683996	217.3984968288139	1	0	77.52826387720326	76.8280630125422	78.9687678786652	217.3984968288139	217.0130001088425	216.354760337829	214.31593460741598	212.277108877003	210.23828314659016	208.19945741617718	206.16063168576417	204.23796812578118	202.90330070683996
6	a	把	ba	0.09000000000000008	0.17999999999999994	205.26741264311443	201.83755541971092	211.26107207714	0.2864707469297318	0.9714494208394718	78.891422427887	78.38734111413369	79.43430396271116	205.18473799132087	203.28321644238886	202.38654707647356	202.21036459049716	203.16908041613266	204.42394279890812	206.1452900505216	207.98405479447382	210.0077735154093	210.64227964186605
7	i	椅	i	0.25	0.25	208.44576139950584	202.15765504632546	216.71740731375945	0.9693810135203664	0.7740751141141295	76.72082514825952	71.02473716510164	79.32033663285921	210.64227964186605	205.1038596595868	205.09771494672094	207.45874564322426	207.74701747151596	208.09408799619052	211.78399288127991	216.39286560376797	208.77837688471516	204.09770889694997
8	I	子	zI	0.17000000000000015	0.28	186.09127731718334	165.0349841758538	211.86561219148803	0.8775687904597346	0.09480458850206984	71.0025587026477	66.20265754578628	75.80224391899779	--undefined--	211.4849804929123	208.48019990184952	201.05603948972256	188.4795327855611	180.1872065574462	170.78314485669063	167.07306288620816	165.7175075276007	169.52488943661325
9	u	不	bu	0.1200000000000001	0.26000000000000023	242.41820096290635	235.4134525901037	245.1600177787223	0	0.7224552482836667	76.3950603622173	74.8657113258553	77.13886150982584	235.4134525901037	238.23664041453722	241.86729095830722	243.0347987217933	243.59906845762475	243.69133531141588	244.69732198906112	244.67383339923154	243.69246764883718	240.72833575956858
10	%	是	s%	0.03999999999999959	0.17999999999999972	198.56532233880395	195.01922557078274	202.57801153367316	1	0.15291950113377628	75.05042769776645	72.93425961702633	76.30979246694292	202.57801153367316	202.57801153367316	201.69411827270542	200.27699697086788	198.85987566903034	197.44275436719272	196.15415930947984	195.77584806324748	195.3975368170151	195.01922557078274
11	yaw	小	xyaw	0.13000000000000034	0.23000000000000043	228.69220994643058	224.3549549878528	237.7882418859734	0.4738233018648017	0.0470521541950109	75.69259400726746	73.07969771872355	76.65239850730491	237.7882418859734	234.28998920171736	228.79022334369492	225.68209697714818	224.69477405836236	224.9558026640147	226.24774800663664	227.97692482325076	230.37518409729537	231.56969254253946
12	U	雨	U	0.3999999999999999	0.3999999999999999	227.28397421946266	168.05618968547589	272.46204725365715	0.8666705311879244	0.44951103206549947	74.128936906369	60.62357522297	79.27547931125133	231.56969254253946	231.22861154993166	245.59933082416387	266.39017481441164	272.3077584463364	263.38327426271655	217.53375463334464	174.65397947521706	168.66885415026385	183.87558424999813
