interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	%	是	s%	0.04999999999999993	0.16999999999999993	111.33373550636549	101.43910090151934	133.77704005058857	1	0	72.73115409972603	70.98379086037217	73.90216223318288	133.77704005058857	126.36824802743848	118.9594560042884	111.55066398113851	107.0489788577636	106.47223662305429	105.89549438834499	105.31875215363569	103.50921566112736	101.43910090151934
2	yaw	小	xyaw	0.17000000000000004	0.31000000000000005	156.6786453877155	144.08829696372638	173.96267622980415	1	0.7288399723473633	82.3241323489583	76.36086753739872	84.79003449105338	150.04912402487028	147.46189699956528	145.30174489125582	149.6609776447487	157.11979686572843	163.66857753252614	170.14307943578243	171.45818173624613	157.83618533666245	144.08829696372638
3	iN	映	yiN	0.09999999999999987	0.17999999999999994	89.23636036261183	84.98661720511792	95.01029816725449	0.5943865919702981	1	70.94651380560646	68.9381733755952	72.69650128303951	93.79083175040051	91.70235448620507	89.84164886137035	88.82375292366649	87.48352251710686	85.68469263755206	86.18690278494493	88.14330891939294	91.42463582321705	95.01029816725449
4	@y	卖	m@y	0.11999999999999988	0.19999999999999996	90.96919495202157	89.69330477305603	92.86518660098359	0.2679915562296004	1	76.2941458519127	73.5847694979739	77.60216826732766	90.48875291191368	90.12439590653452	89.89375092714691	89.8007222199858	90.58924876983087	91.13857887903342	91.45878041111034	91.78918757630395	92.26194352087309	92.86518660098359
5	&	了	l&	0.06000000000000005	0.09000000000000008	98.67943600407129	92.24574120982697	108.99279179007003	0.0667824130125634	0.8309712773998493	69.5096473181388	64.19256265025521	72.70391206210539	92.64863416805413	92.45657008694026	92.74714299764273	93.48098609821888	94.21482919879503	97.07282018629694	101.8817006686424	106.69058115098785	108.99279179007003	--undefined--
6	waN	双	swaN	0.15999999999999992	0.21999999999999997	93.22520756535806	89.53148133443193	96.37181109452587	0.3315749898054098	0.6942280654887296	71.13055281361686	67.15612216960685	72.92961295885051	--undefined--	--undefined--	92.14230575075854	89.91881066699561	91.6193202851507	94.24936471281579	96.05051317165434	95.23915393886507	93.67766340638187	92.33447654260014
7	a	袜	wa	0.15999999999999992	0.19999999999999996	81.48273660687279	78.66365916319329	88.98599832972019	0.8116142290249446	0	74.15249003796616	67.07015499703675	76.8201214643354	88.98599832972019	86.12820047603283	83.72989170584638	80.96586408869548	79.79073397772763	79.35840855269878	79.16815883467153	78.79165594403737	--undefined--	--undefined--
8	I	子	zI	0.10000000000000009	0.2000000000000004	80.08389953700814	77.82394598832185	82.34385308569443	0.6985827664399074	0.4985827664399074	65.11688665276046	55.24059573576235	68.14603329471484	--undefined--	--undefined--	--undefined--	--undefined--	82.34385308569443	81.05629451628974	78.5452350177494	77.82394598832185	--undefined--	--undefined--
9	u	不	bu	0.14000000000000012	0.31999999999999984	95.21973496507424	91.50346774004184	98.19809577821395	1	0.22840716798451213	68.81366177097838	66.22066274704608	70.34642960442795	96.46152958159936	96.95167569743151	98.11206625195204	97.24173818073176	96.31646720179084	95.12760140903063	93.90757481533977	93.41523235765032	92.11480489070435	91.50346774004184
10	%	是	s%	0.06000000000000005	0.16000000000000014	93.4767056079646	89.5118857122968	96.77117076853894	1	0.7366685192147294	66.03201739470155	61.69900618169253	68.37947750829258	--undefined--	--undefined--	--undefined--	92.50034882869306	92.50034882869306	93.12691538018281	94.32894191289407	95.53096844560534	93.84681149893038	89.5118857122968
11	yaw	小	xyaw	0.16999999999999993	0.27	91.07257788663286	85.92890719602656	94.25686611527445	1	0.7328146304364249	71.3913459028909	64.23348473040315	73.7743040059521	--undefined--	--undefined--	89.9617259152306	89.0814945663257	89.55953651290862	91.52909762256085	93.7478819292864	93.97973679066524	92.10650240002187	86.40606279113177
12	i	丽	li	0.27	0.33999999999999986	76.65100072879103	75.66217646782546	79.64590434150287	0.03651213571848425	0	59.64938225409523	57.4209991903005	63.189289706885475	79.64590434150287	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
