interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.15999999999999998	0.29999999999999993	192.65831244596694	181.00116231262922	201.37125999707663	0.20575164952108646	0.6970751632194333	81.46559919346565	69.51524724067959	83.57194364688411	198.33353493019104	188.3653762785269	183.43587616054944	186.5339954756586	191.4457551478041	196.9572145722761	200.99612925808006	199.9513025534916	193.12803726909786	189.49506148637656
2	iN	银	yiN	0.13	0.20999999999999996	144.1258798169294	124.41282260905771	165.0841075639588	0.9888021928975643	0	82.08745762684833	78.1790912457088	83.95758584468139	165.0841075639588	159.80548596439527	155.56099266425338	149.51993664036917	145.3390473538747	141.45836828692674	137.6521328268923	134.56718646494699	129.02716228457822	125.67801416025978
3	wey	对	dwey	0.14	0.17000000000000004	120.49742077051228	113.01512940337756	126.26760910265851	0.35751168739903216	0	78.19147080237565	73.67407406756612	80.08601246119801	126.26760910265851	122.15835347360591	117.52660850966136	113.386839853366	115.06856271016018	121.19180650827613	124.49320609803978	123.58467196528052	121.00615734162444	124.98123359882786
4	i	集	ji	0.08000000000000007	0.19999999999999996	136.39123498542799	133.38825801346076	138.42227700579534	0.932639155808073	0.48363640873746405	77.68089098978129	73.71350561808971	80.3127626826091	136.9632697571972	137.01904027968402	137.15851106000193	137.33448770694702	137.7175380569304	138.1005884069138	136.42970134943488	134.53027554427942	133.91155309480664	133.9828268595339
5	i	体	ti	0.030000000000000027	0.09000000000000008	163.5513066591132	157.21775582093323	168.20794055888584	1	0.1778155706727123	77.05619905161183	74.12647497541418	78.1906337883354	168.20794055888584	168.20794055888584	167.59188796237933	166.05044572090765	164.50900347943596	162.96756123796442	161.42611899649273	159.88467675502105	158.4620090384353	157.21775582093323
6	w>	活	hw>	0.1100000000000001	0.20999999999999996	128.89998934826966	113.04989571596572	152.22552252891217	1	0	79.76918390100319	76.01908427281128	82.19124295882668	152.22552252891217	143.6781933545393	136.27969869475046	129.9099588751707	128.74145393999703	126.88311833056451	124.25506979018743	120.78681395975207	117.07552085650771	113.04989571596572
7	oN	动	doN	0.1299999999999999	0.15999999999999992	112.4890760043849	109.48192828467067	125.81505541390875	0.7714475187006723	0	78.49855562915748	75.8004626721284	79.55624540137151	125.81505541390875	118.0126438853073	114.73512620184306	112.45050261809094	110.8928550695274	110.15210130843069	109.7146039511246	109.54985269690981	109.66569926170988	109.5444124399318
8	oN	从	coN	0.16999999999999993	0.30000000000000004	118.74423108906603	115.27391460086841	126.69540709758233	0.24931833740275192	0	78.28142521929237	76.41816418038074	80.19396204764152	126.69540709758233	120.15145240543	115.78617096898996	116.70858753582772	118.03759540751042	118.1934990102448	117.76326904489866	118.26929612937421	120.15907652513735	121.66325088609562
9	@y	来	l@y	0.0900000000000003	0.13000000000000034	118.97999618749701	114.3230495313896	124.1510526784365	0.8654296309016641	0	80.63804459064934	74.92566394513082	83.2798187128569	124.1510526784365	123.57629531905772	122.5443550409813	121.38482184121872	120.0794017164177	118.32944525398251	116.07121577366917	114.78437964170905	114.60821318265329	115.0756224155106
10	ow	都	dow	0.06000000000000005	0.08999999999999986	128.99672167912055	126.42193730880395	134.63684776997584	0.565685022052364	0.1592439854124641	74.67035812518671	71.37184306237953	77.61894160513522	129.51714821641048	133.63390219149125	131.3065231992609	128.97914420703037	127.15167291505279	127.32595969089563	127.5002464667385	127.70225822923618	128.01528791701966	128.32831760480317
