interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	%	是	s%	0.060000000000000026	0.19000000000000003	218.48978532557462	213.8718564388006	222.04465724330012	1	0.38841647770219406	75.06894616301415	69.79931357505433	78.30790754707384	--undefined--	--undefined--	222.04465724330012	222.04465724330012	221.14895256093422	219.37264782828274	217.59634309563125	216.14310305971537	215.00747974925798	213.8718564388006
2	yaw	小	xyaw	0.15999999999999998	0.26999999999999996	288.805099927446	274.72648048483944	309.2041971263712	0.37271835758789407	0.9760390985207122	81.54819945584927	76.21222279379356	85.37094613232225	--undefined--	295.2758681795406	281.81751144177343	275.1873026752021	276.6803151009188	282.7820531140913	289.71689439062305	293.7215310427191	301.13798444283543	306.3498773117104
3	iN	影	yiN	0.21000000000000008	0.24	359.6426760260929	311.9004984393268	380.3801886073224	0	0.7920991972387532	82.05645849248587	79.08973430501125	84.88488367930732	311.9004984393268	330.03511787836703	343.1649679283545	353.9587458964316	361.89537443393147	369.7168034479018	376.9137200427809	380.33395706881066	378.10968187375306	370.61322548134154
4	@y	买	m@y	0.09000000000000008	0.13	337.3613011379459	304.84195263145165	361.29262902272234	1	0	79.82664083072777	77.2980949858862	80.94365210560596	361.29262902272234	358.09474779043893	353.2737320593092	347.6514568761664	341.84325778548356	335.9432774601725	329.34271586056616	322.39631270049057	313.9815581049528	304.84195263145165
5	&	了	l&	0.040000000000000036	0.07999999999999996	275.3607405170298	270.09578162900755	282.8758671105723	1	0	83.28032031928946	80.32076157521745	85.70942076261615	282.8758671105723	280.7517765294423	279.0128123032759	277.2738480771096	275.53488385094334	273.79591962477696	272.7125212094681	271.8402746826479	270.9680281558277	270.09578162900755
6	a	把	ba	0.11999999999999988	0.17999999999999994	244.67305418765918	238.81196438489727	260.82971539776844	0.6597906924707877	0.02754157218443079	82.22723649702624	79.8159786273356	85.23856751527276	260.82971539776844	254.4584767647109	247.16748971300024	243.3766667414385	241.54065775173444	240.36144294602857	239.2194740013171	241.0039780049947	243.03630338692207	242.9428761516135
7	i	椅	i	0.21999999999999997	0.21999999999999997	244.8552190346066	222.96176252980993	259.7849605814085	0.8815147056418263	0.6302713487199131	73.12376237027158	65.10033090947415	78.82873258550896	242.9428761516135	246.2924239375069	245.23566996499497	247.4481070849134	250.91595547131539	255.63953258641482	257.78117315725575	239.9729290877433	224.6031906019445	235.32128696223128
8	I	子	zI	0.15000000000000013	0.2200000000000002	241.5203997930172	211.3951896541332	256.29878454525544	1	0.19671885656298127	77.6982209954161	71.20729730107082	80.18545498564178	251.81466106901058	254.34000404961765	256.16395300875706	252.08451957029615	247.45230900323477	242.3973905809171	236.49661806152253	229.6801867521326	223.10125686432022	211.3951896541332
9	u	不	bu	0.040000000000000036	0.1299999999999999	228.3329453259012	217.68354554237453	250.071220347661	0.5262539586451171	0	72.36364360550243	68.50552043331766	74.82178406885679	250.071220347661	240.47182712864122	230.87243390962144	221.3420404478432	222.56180916431282	223.78157788078238	225.001346597252	226.22111531372155	226.53568525454594	225.96785739644133
10	%	是	s%	0.040000000000000036	0.13000000000000012	218.09415163664622	216.28538544090972	218.91708017773132	1	0.5826247165532922	69.12689099770957	66.44124444631298	71.11494578783193	--undefined--	--undefined--	--undefined--	218.91708017773132	218.91708017773132	218.91708017773132	218.3871667723204	217.6865729951835	216.98597921804662	216.28538544090972
11	yaw	小	xyaw	0.13000000000000034	0.2300000000000002	228.4468590705929	219.66531897841298	256.0793507819626	0.4161702281249105	0.025422989708705254	77.12565305937248	73.81072677333796	78.06970160424963	256.0793507819626	243.08637624433567	229.29919660356668	220.38599950589202	220.24358323696813	222.30705647321375	225.38099872687104	227.27858528415774	226.11700617044548	229.55631057197684
12	U	雨	U	0.3900000000000001	0.3900000000000001	243.18888490869173	172.91525452496572	280.83558581292596	1	0.5946004226800686	73.57415660653322	68.64120742852342	79.0820830020028	229.55631057197684	226.78028182614443	224.32385026319756	244.55063087967264	261.7989253993836	278.51925559348524	274.9891753121084	253.66976146672548	215.7689676593187	172.91525452496572
