interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.15999999999999998	0.26	154.01448221892565	149.75295081056115	157.21940462081344	1	0.7290507492427765	82.73332173200043	74.54185428515727	85.82772690706065	--undefined--	--undefined--	150.2770098762453	151.26205096715114	153.6125505087017	155.93648802856112	156.61714609002388	156.86035101121342	153.86745627912103	149.75295081056115
2	iN	英	yiN	0.08999999999999991	0.1399999999999999	142.9729175630751	140.2989881370797	145.5723600060461	0.058153070796769415	0.704445957620645	76.36216054316283	75.70010083545624	77.41367466959449	140.55935924966772	140.55811125595426	141.05451162192864	142.09214138737414	143.2773677451859	144.62311631410367	145.26008702042995	145.12620937678986	143.69899520533932	140.86518189890904
3	ow	手	sow	0.1100000000000001	0.2300000000000001	146.02919165178346	129.29331869676005	154.33228262662615	1	0.047361368789942286	78.56637739581778	71.96046404301373	81.3940860384335	154.33228262662615	153.32195604830645	151.56103114704746	150.98944716721297	150.0451488346193	148.05091807898734	144.57263602029744	140.27858946540974	133.68322734166725	129.29331869676005
4	oN	工	goN	0.12	0.16999999999999993	134.1570559676274	128.63444547871794	140.681877421914	1	0.04341458805744621	75.40236513251703	72.3561214037531	76.33523763208728	140.681877421914	138.41372955926266	134.99990404517533	134.10425743417713	133.6296598721717	133.4309286677298	133.27982470469593	132.75482312317502	131.7348288908051	128.63444547871794
5	aw	好	haw	0.1299999999999999	0.25	142.39999868796855	128.45327058662653	154.05212160085986	0.04007500436071961	0.6689389304280746	77.05823163981967	63.3605548785054	83.3515063016048	128.45327058662653	130.85757350612113	134.87461750337872	139.64176387395455	143.9774227644197	148.9190235390401	153.60092049614266	149.63433944590832	--undefined--	--undefined--
6	a	差	ca	0.09999999999999987	0.22999999999999998	108.72659782519618	103.84758190911175	122.07442750206388	0.5046617590268905	0.05209750566893552	77.21094301005537	75.97470802605079	78.48294671585101	122.07442750206388	117.58796136583447	109.14082051375959	105.69527157364762	104.08910779585571	104.44347555454503	105.12545213214598	107.01730881435137	108.85704145453752	110.59148192355704
7	a	嘛	ma	0.1499999999999999	0.26	87.80231956731892	83.11190656037321	96.98769739623823	0.23473167044595727	0	65.32417049927477	55.09889118273183	75.00046377930056	96.98769739623823	88.72220312203478	83.67962535031822	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--	--undefined--
8	yEn	连	lyEn	0.10999999999999988	0.19999999999999996	95.33267244480533	93.84740119808282	96.55309889993022	0.6744736463074817	0.8655431869717612	70.3344994831921	63.387597200125626	72.91383310821844	95.46643151661111	95.04276577100636	95.04341083232929	95.22968622904001	95.77330591818621	95.40508864102215	94.06021601569667	95.25009415461996	96.55309889993022	--undefined--
9	yaw	小	xyaw	0.16000000000000014	0.27000000000000046	123.10829168752714	117.05995820917073	127.58252455576572	1	0.6417429894061127	76.40586319411094	69.02511915678106	78.32467875623153	--undefined--	121.1621598934701	122.292114577731	121.59011513602955	123.54982820290651	126.29627780835715	127.05347797863942	124.84180988700811	120.96909390116625	117.05995820917073
10	iN	英	yiN	0.1299999999999999	0.16999999999999993	114.84218313796438	107.67449499331383	120.09663355261102	0.0966819192468447	0.7665565478582819	71.61801860739195	70.67059925142853	72.54868882396991	108.88320168713443	107.7700011973391	109.5219578359733	111.68847241994116	114.35332135489662	118.40788523009267	119.71740116931444	119.97521173008147	119.65860560590829	115.7480601168386
11	ow	都	dow	0.08999999999999986	0.1299999999999999	116.16211681356393	113.60179049590421	117.48351494376499	1	0	74.83907440343835	72.78200782985537	76.18099690610828	117.48351494376499	116.65867309433526	116.33757706143433	116.2086682800749	116.28877734980018	116.53189896517515	116.95230878108505	116.3649259200364	114.68149398191699	113.60179049590421
12	yE	捏	nyE	0.10999999999999988	0.16999999999999993	104.1394233400577	100.25146906882112	106.95451686573112	0.16391130012580765	1	72.46610218272174	70.68075100838315	73.5504878628135	103.85730496256463	101.01765811299688	101.52505932817482	103.0357375357768	103.95875232792923	104.77875144008004	105.48841195165286	105.96391868305965	106.41857762850348	106.95451686573112
13	&	了	l&	0.040000000000000036	0.08000000000000007	102.0432336940763	97.44824501490514	105.07053578866606	1	0	71.73946361457332	71.22869417503955	72.51615962693045	105.07053578866606	104.67075331530062	104.06611422003922	103.41886242222638	102.77161062441338	102.12435882660054	101.27151622715705	99.99709248973969	98.72266875232233	97.44824501490514
14	&	个	g&	0.03000000000000025	0.1200000000000001	84.32380703736754	83.30343228577232	86.68591944219723	0.5069916855630995	0	69.99696121591901	69.88064753993132	70.73466835662533	86.68591944219723	85.94462147425908	85.20332350632104	84.462025538383	83.72072757044485	83.30343228577232	83.30343228577232	83.30343228577232	--undefined--	--undefined--
