interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.18000000000000005	0.32	299.60514990855995	280.878090096184	320.874804977926	0.15568175034821571	1	81.13509358547566	66.88180531323084	85.21012293611153	296.05581602145554	282.4208840073379	284.019273598112	287.9305403631514	295.5881161159536	302.5468847160554	306.0050192877272	310.5610395768301	318.9351896351885	320.874804977926
2	iN	英	yiN	0.08000000000000007	0.10999999999999999	325.5244950048923	313.7452446431212	331.1698644884097	1	0.5364584382689576	80.49251615989621	78.71855911958878	83.53970163083214	322.96565531344976	324.0360129844011	325.953127086756	328.0747231460216	329.3407845633329	329.92222181825366	328.9583034306378	324.481039960094	319.9101388166185	313.7452446431212
3	ow	手	sow	0.08000000000000007	0.24	322.7092194024046	307.29888531481055	332.88640000889166	1	0	78.19749159888023	76.90255176701123	79.58392766415304	332.88640000889166	330.9941602819691	329.60958345988485	328.3476014010434	326.39025046019407	323.87644474235327	320.42626962531784	314.8472713856878	309.4580230587642	307.29888531481055
4	oN	工	goN	0.10999999999999988	0.1399999999999999	308.19838998926775	283.62398922315776	316.3292716496582	0.9519994945770242	0.23509821259180427	81.16571885924053	76.92538325095572	83.66307286667005	313.0876048570591	315.0059966727721	316.0309698566847	315.4880736283511	314.56434147529154	313.3465527705191	309.46232457547046	301.50802212461264	287.5490751057697	288.7868614770809
5	aw	好	haw	0.09000000000000008	0.16000000000000014	309.22491912071814	294.3439527590036	322.42618180746365	0.8957545981355506	0.10819681799304348	77.58664190504633	68.81916798152393	83.24705900773263	319.0725386116848	319.29588184765646	318.7430933523766	315.66502563111084	312.42064042607916	309.0941441884924	305.762240033958	300.2965698989699	294.690367744725	294.3439527590036
6	a	差	ca	0.16999999999999993	0.34999999999999987	209.6064081413855	95.46880473803489	282.8555109491025	0.2916587491929952	1	77.60661834609907	65.02809980860002	83.1922966569569	--undefined--	176.5109244913851	148.99930423792605	126.61879797724598	202.32068951129398	219.7699378724812	240.0196232902373	264.2742031273804	280.0822634534027	282.8555109491025
7	a	嘛	ma	0.1100000000000001	0.20000000000000018	208.1649482724802	193.19131699379562	238.94195017128192	1	0	76.97712752972572	68.24437218650831	80.49544708078905	238.94195017128192	220.8859304825313	211.41536124235148	206.56154881409475	206.4196840598626	207.42810696534434	207.16136521973385	201.7666297963506	197.1898182132245	193.19131699379562
8	yEn	连	lyEn	0.14000000000000012	0.32000000000000006	239.88544930690404	238.7595892065095	241.38679714397895	0.7970959871065451	0.44449800879830725	78.35247075183229	74.87296747531096	79.4433090461428	240.04875191579438	239.62583409461902	239.49379377730344	240.10728870988038	241.27117615558532	240.24878804443722	239.45530492534962	239.0610363455508	239.4156113069091	241.125826427313
9	yaw	小	xyaw	0.16000000000000014	0.29000000000000004	294.6899012383421	265.916176539119	302.5384438698711	1	0.6883019035171516	82.95283568012489	75.1950428881817	86.48400162469542	--undefined--	295.8243462963944	292.52652158672055	292.7980257071325	295.6187216769238	299.7521980056679	302.06620421120107	300.72009100540697	288.1044342961025	265.916176539119
10	iN	英	yiN	0.18000000000000016	0.20999999999999996	252.40224345710178	218.2486115184531	312.5356917341941	0.20000954226788203	0.9425646779639385	82.54611923375296	79.08749241165712	85.30439324041757	231.93172446984025	219.04408202918216	218.29628071976558	219.25081863616944	229.69479053774035	251.47143296355432	265.1063649276598	288.7572760546814	309.6592310413286	309.28960004783784
11	ow	都	dow	0.06999999999999984	0.1200000000000001	302.2276230580137	291.2760220132053	308.5026246186148	1	0	78.98289206010682	77.70269544748517	79.80025810363966	308.5026246186148	305.72949309751596	304.20191957857935	303.3907921665119	302.65451393294467	303.0237666691782	303.3930194054117	301.1513595851626	296.2136907991838	291.2760220132053
12	yE	捏	nyE	0.1200000000000001	0.18000000000000016	229.7595528152202	223.13496723249645	250.49860258780666	0.49590495240511984	0	80.23307062393457	78.46108442634059	82.6383440491656	250.49860258780666	241.3135440808394	232.96064719326114	225.33131191593748	223.81019920778988	223.83532308575064	225.36511772211475	226.53828501749024	228.57955542471964	231.68716344260613
13	&	了	l&	0.040000000000000036	0.07999999999999963	229.6711635181428	216.05564910944972	238.37025617107895	1	0	78.84886820361147	78.15779614487722	80.03993419781821	238.37025617107895	237.04065492402611	235.5780401614761	234.1154253989265	232.6528106363767	230.421726490056	226.8302071449043	223.23868779975308	219.64716845460094	216.05564910944972
14	&	个	g&	0.029999999999999805	0.10000000000000009	197.95316974081254	194.16010039739174	202.6866679856044	0	1	76.28683479359465	74.72368957993335	76.8715840507444	194.16010039739174	194.81226337696498	195.46442635653835	196.11658933611147	197.14101065725072	198.2501421229214	199.35927358859232	200.4684050542628	201.5775365199337	202.6866679856044
15	%	狮	s%	0.1299999999999999	0.33999999999999986	210.48792169488328	189.746175849534	229.38768978572526	0.08167626024768562	0.8280851673413677	74.361557428353	69.63446759527466	78.39629639662355	--undefined--	190.3060542867839	192.41949170621007	201.0445110052115	209.03483961972793	215.60663800999274	223.20348971849305	227.37053786684822	227.45084656434662	222.14928316501346
