interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	I	是	sI	0.04999999999999999	0.14	158.1841139924209	155.86627212901513	159.90575695466072	0.6821450175096556	1	66.64309770935895	62.06267531016663	68.86197994015896	159.0831310844762	159.0831310844762	159.0831310844762	159.0831310844762	158.35529473665218	157.4990166803886	156.64273862412503	156.43444417889773	158.17010056677924	159.90575695466072
2	yaw	小	xyaw	0.10999999999999999	0.21999999999999992	223.5441811281389	217.93266119056275	242.52467025250175	0.3968568885237021	0	78.37490536259425	74.47797546710666	80.35004289760438	242.52467025250175	227.58659391437203	220.0853558229722	218.23611479908703	218.52025116289667	219.18941278052617	220.404471209693	223.90267164546705	228.56643997072015	232.5694001552418
3	&N	梦	m&N	0.20000000000000007	0.29000000000000004	332.66292993748436	274.9192074198232	380.9423866558703	0	0.7959623478883469	78.2780014987204	75.41372582872422	81.17038369548217	274.9192074198232	281.3804495226741	281.87820304754587	298.47087901246584	324.5747360647778	362.25318896268993	372.4873877928108	380.0293877517284	374.45700449287006	359.07950961099533
4	@n	烂	l@n	0.15000000000000013	0.19000000000000006	195.82386416325957	167.57819897273475	284.80124202611205	0.5603898002593787	0	78.63944962155564	74.39108210098263	83.53594039905994	284.80124202611205	243.41938655596235	213.32758557097097	191.91020900090277	176.63864682582377	169.45362538678785	171.7659406402299	172.52188414416773	187.28550503268642	192.9485582257135
5	a	伽	ga	0.040000000000000036	0.1399999999999999	203.4995482223051	184.85711714024092	212.06678084595708	1	0.18892994085220588	79.9455808946092	77.9146753642309	81.8569480594416	208.36151557031556	210.5571807101324	211.38835967565538	209.2176690577315	207.04697843980765	204.87628782188386	202.70559720396	197.25994421427356	191.05853067725724	184.85711714024092
6	wey	柜	gwey	0.1499999999999999	0.20999999999999996	152.78739958946537	127.53078399704134	207.42866340137357	0.9747158394195626	0	76.05441895294341	68.53277702954686	81.24845062461047	207.42866340137357	190.33908983447145	168.0944703093965	154.3511752132543	145.68273414891374	138.22439587007065	138.6646657614802	138.11699295451754	133.43279216900405	128.91216542793714
7	I	子	zI	0.050000000000000044	0.10000000000000009	146.122574766561	115.44469119831855	160.45531373014651	0.9832347575980407	0.196640439891209	67.72801280121217	66.0962892086127	69.25238016762488	156.09575422514484	159.23282917182777	159.06290593728255	157.1122913743834	155.16167681148434	152.78580024296147	142.3299455675856	131.87409089221032	121.41823621683501	119.03173561608283
8	&	的	d&	0.030000000000000027	0.07000000000000006	157.78799925809673	152.7699399024567	164.378096035185	1	0	79.62077121832345	79.22290639144845	80.10038691326888	164.378096035185	162.78886521000277	161.19963438482068	159.61040355963846	158.02117273445623	156.43194190927414	155.3816953428742	154.51111019606833	153.64052504926258	152.7699399024567
9	a	啊	a	0.20999999999999996	0.20999999999999996	139.8781949147123	123.91457543509289	152.7699399024567	0.4278127073235304	0	70.7696949276455	50.617463346452716	79.16001107130506	152.7699399024567	150.03443053609976	144.08489601904884	137.35397100683406	126.82850723732129	133.23313509583747	135.2092907467881	139.4788514402026	143.74841213361702	148.0179728270315
10	u	不	bu	0.16000000000000014	0.22999999999999998	162.02401564977126	137.79002455929674	196.33503098379265	0.25425954065461503	0.892601639802714	70.6070325041156	67.42763611209698	75.73161923730176	151.90705399183932	143.78693306990107	139.25642227102114	140.6954980423735	148.82431021696974	160.82461056653165	173.59539641399232	187.72295701311506	194.28130250000072	186.09892747678236
11	I	是	sI	0.050000000000000266	0.11000000000000032	145.76659141950938	138.5279775897197	150.99684972745726	0.1653246614434858	0.651780217627339	67.77227000641699	65.74039833184501	69.04090964405572	143.76653341246785	139.90017791151203	140.70236536104582	144.01838363007357	147.33440189910132	150.43065637478966	149.35139877703065	148.27214117927173	147.19288358151277	148.20003299546428
12	yaw	小	xyaw	0.16000000000000014	0.25	202.27213148814022	187.74228595963154	257.89911854446495	0.31691918301423844	0.021058507941459897	78.24005419488385	73.30314219638937	79.95154929559355	247.28557529123952	226.84438462014822	194.6116011336421	189.63017925908088	194.12217287667895	196.11749840246907	196.45782631569764	196.82980778508326	199.8806178578867	199.08038603694854
13	U	雨	U	0.34999999999999964	0.34999999999999964	197.2302589727044	176.87584815307733	208.06990960003515	0.9071428571428565	0.45291004817112346	74.64491480681663	55.92939368562628	77.0935871076119	199.08038603694854	198.63245247236586	198.81147338401743	204.4414130626097	207.6050603493663	203.56345579515494	201.17060588663853	194.83896021000626	177.92826434438535	177.92826434438535
