interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.15999999999999998	0.3	265.8967352526909	253.22299110515092	277.0636599236848	1	0.07778442345956414	78.95115675666547	73.02954569887032	82.05739593631043	274.6246881248468	276.64728400361923	270.0750623293689	266.6006880303509	265.49866117024277	263.27040738728994	260.4491438060543	261.85866462382074	264.31731611818367	253.22299110515092
2	iN	英	yiN	0.39	0.41999999999999993	240.21209130020316	203.04244675010344	259.29818355484963	0.743259919437687	0.5008212615700992	74.06634771273264	51.03905938284726	84.07019249991373	241.5996426798999	237.96119672532146	227.82139018256547	233.14986203921765	246.79628356138696	254.72848473876672	249.12429966838764	224.30764748401384	251.1327492047566	252.13758721893709
3	i	体	ti	0.08999999999999986	0.20999999999999996	244.9255937559975	123.95462978536293	283.89125667377624	0.8909605591079723	0	78.63412372480325	75.59384350559893	80.73531842755979	283.89125667377624	281.92778141588855	280.4627744727558	280.4931724738879	279.92852011287147	277.5787166654103	257.0998318762637	182.2337030620802	136.8739085366263	180.03311687734814
4	U	柱	jU	0.11000000000000032	0.14000000000000012	178.8578756170654	148.41475573582582	209.8389292419139	0.9108740183021772	0.10777694928204037	69.70721718914788	66.16582544523071	71.23586752043111	202.73172776339803	206.83738921048237	200.23116342651565	185.4839033469515	179.57420872609723	174.7118119509152	170.80480349503796	161.11082116455916	148.87780339862525	156.17654291217664
5	I	子	zI	0.07000000000000028	0.1299999999999999	166.1646266140732	130.996647772303	195.75656901222396	0.6933815592593131	0.0624941292520297	69.53752415031784	62.04570912796057	75.1386219087169	191.49547001692264	195.11260905687612	187.4057748634797	179.69894067008414	167.54180817190297	150.2497160912748	132.95762401064783	143.64374123476946	157.6872435754611	169.71255899439583
6	w>	果	gw>	0.3500000000000001	0.41999999999999993	185.90877426700385	139.00472730881472	278.3000466207491	0.0655972612658319	0.9197571117025087	71.06031428889094	60.22059301690858	83.58135984398528	150.4824615469156	143.79951907624596	146.62534250330424	141.58392267701078	143.13358874706427	163.26303195869636	208.99255917965021	245.70857738254549	274.79502967679093	265.3659501117304
7	i	细	xi	0.06000000000000005	0.27	340.3195337670177	297.0537596068932	370.52365734105473	1	0.14769211561260012	78.99248228220709	75.0128944846459	82.97756400251212	359.98507572533555	369.25190495570325	364.2451675753363	357.1993492505793	350.1535309258228	339.55109247613126	328.44056543716346	317.3300383981957	307.1270731596572	297.0537596068932
8	a	啊	a	0.1299999999999999	0.1299999999999999	269.2205953747519	263.2598084845137	297.0537596068932	1	0	73.26789552457542	59.8577888041303	81.77168664074549	297.0537596068932	279.84579702929756	268.7248167526201	267.94410128574776	267.16338581887544	266.3826703520031	265.60195488513074	264.8212394182584	264.04052395138604	263.2598084845137
9	yEn	连	lyEn	0.08999999999999986	0.16000000000000014	240.53580220165634	231.20527269388225	252.65087808370612	0.7282001365803887	0.9954610317276898	79.59888293894036	76.39985370688434	82.07164208888338	234.6514282789832	236.31359059785325	239.50508833878774	242.35430099246273	244.17665838435855	243.77236124356745	236.68810050471518	234.01056401639497	244.55320027966846	250.7363102258562
10	yaw	小	xyaw	0.14000000000000057	0.22000000000000064	279.8942533330663	255.84079941685985	319.4511189592936	1	0	80.46787893629984	76.43695036622643	83.07707804718531	319.4511189592936	295.65337095067713	284.79978786601254	280.2973899535844	278.15484501647734	274.2986625339683	274.34732128705286	274.68950479238333	269.0283088382923	255.84079941685985
