interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	I	是	sI	0.08000000000000002	0.2	186.77182636399476	169.38214835007963	221.64976410167893	0.8471498893739631	0	71.74692421418517	64.8781324287619	75.38504629074352	221.64976410167893	210.4974266828752	199.4509846521249	191.68729965103185	183.92361464993874	178.9307641008394	174.7137471982983	172.65534387950444	172.50159960519346	175.52741298657472
2	yaw	小	xyaw	0.14999999999999997	0.22999999999999998	249.38632192099755	222.37211073945122	270.6611307519698	1	0	81.30151055042666	74.06497188462028	84.33228414102074	270.6611307519698	256.7137196225336	260.4116899787285	260.74306261013544	260.9392506947844	258.30705705333486	246.98785562855582	227.37171030429263	225.06597533628386	222.37211073945122
3	iN	莹	yiN	0.26	0.2899999999999999	189.41992673692747	156.7153945930437	223.6158708315397	0.3678670297754359	0.8775756853896434	73.09932628319001	69.13732195350057	78.16961105600373	203.78531529679336	174.60617355973363	--undefined--	159.6483375254647	163.7496377381615	181.86880728303186	203.10647530420772	214.871547450695	221.87240193045733	206.99345275950185
4	ia	提	dia	0.09999999999999998	0.14	229.6580236823309	220.85568061431067	260.64860228765474	0.47097314668203116	0	82.63122842159287	80.90481166145857	83.62167923448129	260.64860228765474	240.93503060256012	227.75224235682325	223.4052199408064	221.83091312997266	221.9202356822488	224.43737832301431	227.5218954820559	232.64932539454176	236.82340876091277
5	a	哒	da	0.030000000000000027	0.06000000000000005	228.2853568775642	221.9889971442928	234.28921870726904	1	0	79.47832672876987	78.40635543310356	81.80028049606976	234.28921870726904	233.2394943491344	232.1897699909997	230.7529657593288	229.18713490314585	227.6213040469629	226.0554731907799	224.4896423345969	222.92381147841402	221.9889971442928
6	a	杂	za	0.039999999999999813	0.11999999999999988	242.86426359029903	228.44709986447597	252.21307395648554	1	0	80.56428655673908	79.21399765019817	82.13305847629391	252.21307395648554	251.15615309727806	250.0992322380706	249.0423113788632	247.78058860355554	243.44683708674432	239.11308556993293	234.779334053122	230.4455825363106	228.44709986447597
7	@n	篮	l@n	0.15000000000000013	0.20000000000000018	203.3218535029638	198.56922878164607	207.49368153184207	0.17555590378524188	0.685679553269647	75.59103341444553	74.35782272540774	76.85887581414956	205.97099174154488	199.98101082233023	199.53339694298543	202.4545698688343	206.48010760744157	205.56656917188937	206.53378234506	204.76000027362053	202.02908065131268	200.83084403405593
8	I	子	zI	0.040000000000000036	0.06999999999999984	191.8003665801944	177.51248065213642	200.20712480161225	1	0.20124911973518606	73.50472363174458	73.22006299239823	74.76898144131799	195.63755737781102	198.34028348026405	199.44186318294035	197.02092080610782	194.59997842927515	192.17903605244263	189.75809367560996	185.8976798185845	181.70508023536033	177.51248065213642
9	u	不	bu	0.19999999999999996	0.27	220.07690879545748	165.99797733402684	282.808733963633	0.17418986852392407	0.8868522671509829	72.62027958975418	62.94285998444611	80.78438609693856	168.75514422653356	171.93091594177048	170.69061839928986	186.82493412290253	205.19579329438972	225.45898585523028	247.5290268026332	271.4379899687321	282.6765641499314	274.22858495709227
10	I	是	sI	0.06000000000000005	0.14000000000000012	216.18149456773287	196.16035348656553	228.21394279673524	1	0.31525926864907416	73.06622192112268	71.48628331917698	74.58983265811669	214.8483420497318	219.91459117725066	224.98084030476974	226.7185727958248	222.90877755944035	219.09898232305576	214.44644076929558	208.38932201990926	202.33220327052265	196.16035348656553
11	yaw	小	xyaw	0.2100000000000004	0.30000000000000027	230.32230707515552	182.15848224447788	286.12271731259455	0.9882391121176822	0.05414597925568717	78.10085699768777	72.66982712419943	81.59416453720114	265.89594683741313	267.16227985419647	256.2116321212291	249.34138121925002	240.60363860492535	232.05586744717124	204.6446941476244	200.39014640064042	190.82288094898803	183.1688663264509
12	iN	明	miN	0.14000000000000012	0.2799999999999998	221.14880514561094	170.36011637100407	240.01401737938338	1	0.21206216249634652	77.20549330793528	71.72740575822863	79.57803540453885	232.40717160958624	238.80352389997654	239.76787802110715	238.94198278076055	235.77197067375172	228.76279949063857	217.17796692110278	202.50430976775368	186.0893699152574	170.36011637100407
13	a	呐	na	0.029999999999999805	0.08999999999999986	173.60480232659998	172.75591290523565	174.98860836964602	0.9166666666666679	0	58.56576200469356	57.08060305543591	61.84037591103625	174.98860836964602	174.61649245891093	174.24437654817586	173.87226063744086	173.50014472670577	173.1280288159707	173.03499983828695	173.03499983828695	173.03499983828695	173.03499983828695
