interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	yaw	小	xyaw	0.10999999999999999	0.24999999999999997	247.25750207181247	209.67894846396564	268.80780395325775	1	0	83.90903123642983	72.4379252326169	86.07442266732515	268.80780395325775	266.66440348922384	261.1167787587832	258.02838759861356	255.40310948255538	249.99610582786218	242.11705281074094	231.53051715857933	220.30169332875386	209.67894846396564
2	o	岳	yo	0.19	0.25	201.5528874452373	183.04431890232257	238.96237337142833	0.4057482907354459	0.9552157069959766	83.4664116948112	81.21520297918006	86.01753952144148	189.75761339050246	187.03464659724378	186.57625695744437	185.14920905166994	184.16446803392242	192.2117456223515	208.24061299531408	222.93756926668476	234.41493240646992	236.02107248699878
3	ow	口	kow	0.15000000000000002	0.29999999999999993	259.07351353549467	246.5940077265087	262.85705691358015	1	0.6515451383254532	84.36773117954165	82.67922977763465	86.03860774595319	257.864946108593	259.3301341912777	259.54574104180836	259.4439857367923	259.5080307607445	260.6082459666714	262.47784039165265	259.952507719439	257.4549751677228	246.5940077265087
4	ey	胃	wey	0.1299999999999999	0.15999999999999992	177.06854757850178	158.19409817239173	218.79545943539742	0.7661346774113895	0	80.70893505920625	77.04397377559965	83.4997975709602	218.79545943539742	201.57333331826018	190.4917189092062	181.82481293637179	174.34808540654595	169.80718735645203	163.6269072062622	159.44721737743328	164.10095850376254	160.2791874903237
5	u	不	bu	0.050000000000000044	0.1100000000000001	209.0726100467795	185.1925637701202	224.85883066513207	0.9896300452382913	0.4689174382450241	76.81544881314379	73.04569182099767	79.61143916622817	213.85978628289263	209.19685724819792	210.48552080329185	214.97888806057983	219.4722553178679	223.20991049060402	212.58903605684668	201.96816162308934	191.347287189332	188.70436642234128
6	a	大	da	0.1499999999999999	0.19999999999999996	156.84035703918542	127.93812454582184	212.5211414935532	1	0	75.56561206175108	65.915960583753	84.91410533602529	212.5211414935532	192.85561290574003	169.26930721565972	159.15860737678437	153.43018097685862	148.36974564852665	143.62046619846254	138.96318623288076	134.42570334673061	127.93812454582184
7	yEn	连	lyEn	0.20999999999999996	0.24	213.04485052178384	193.9314120376048	219.97488283449454	1	0.6951689112281348	83.72748363824836	78.45772227331531	86.2728755566231	203.82316651655887	216.3429727007049	212.03671801912364	210.06471612573284	210.359883638965	212.78737926767877	219.2810949190427	217.34859449872533	214.118980682909	193.9314120376048
8	yaw	小	xyaw	0.10000000000000009	0.20000000000000018	252.14804419567653	210.2902278874348	308.0856951498396	1	0.11658130054150274	82.6353181415226	77.52077333103841	83.86445279549048	263.0831684673495	296.4302618831713	270.99201763427135	257.05743791255367	253.5309356201916	248.2368818475361	242.27237751339018	233.24792383303523	223.48507942021408	210.2902278874348
9	o	岳	yo	0.20999999999999996	0.2599999999999998	178.41819736970024	147.1471741230702	238.66161940095003	0.3575038546327168	0.980543902490126	78.89517248601202	74.38291346630304	84.05119322891824	166.86895238121895	158.54767313368436	151.67645077782927	147.70801982962203	149.02102370439513	163.41498637295803	189.41762634001182	213.13640627755888	230.41054060585378	236.72179480201257
10	ow	都	dow	0.06000000000000005	0.1200000000000001	229.4575111319726	212.61110618209514	250.48345126553343	0.9058545149445144	0	83.14266070529256	82.28418895935086	84.75737330746583	250.48345126553343	248.65691365046794	242.93712633084985	236.6611604820095	230.38519463316916	224.96801438919783	219.67351780306436	214.37902121693088	214.58284525156682	215.57214366059824
11	y@	喫	qy@	0.10999999999999988	0.18000000000000016	210.7846422446451	176.77067613029683	235.19481523805445	0.25000379947045037	0.6092775072774137	77.42201721629219	68.80804409585377	83.59937009645056	207.68966818523066	190.20563860302462	182.65537515484468	182.6547739685229	209.4615613850064	229.52136387946945	228.81474052788607	228.6649580284531	228.71847536649597	225.1289771078345
