interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	I	是	sI	0.12	0.22000000000000003	176.1334675113784	142.9881879611183	220.74449551971927	1	0.07830583359460103	74.27618881671083	64.20023215568384	76.37616009334012	215.73702220506897	217.65504733618826	205.66847758306017	187.55637874210905	170.28815892895773	162.0725384312646	158.09152639175085	154.62960689814236	149.08302076192552	142.9881879611183
2	yaw	小	xyaw	0.15999999999999998	0.25999999999999995	201.5067321916103	191.08246094716202	206.6948733125665	1	0.5834354529002221	82.4160794201956	74.43139779894322	83.66964028928336	204.1530400787827	203.14369393024427	197.48919972955267	200.65511810412715	204.351236726686	206.18949670659563	205.50972562933666	201.77398192049216	196.0237636375935	191.08246094716202
3	o	岳	yo	0.25	0.30999999999999994	174.2079139780666	148.05146545490413	213.92578074280647	0.44085507985133354	0.919727518416023	78.34737108167502	72.57037873659885	82.70375007914359	178.11044998627708	174.39688608836985	166.00501197571856	154.93057101001256	148.66069469938506	153.95501741957497	172.86785557830487	195.24994500183593	209.8363018301066	198.49575779994277
4	y@	喫	qy@	0.09999999999999998	0.16000000000000003	210.7554210152097	200.88442105402822	217.80592259121863	1	0.10940466507953109	79.69136295111272	70.84456552876473	81.4731774200853	215.3675490475614	217.12949599419773	215.4642549049385	213.69348314900083	211.8272312660684	210.49175263458812	209.35760178814152	206.53830071966107	203.611031413272	200.88442105402822
5	a	哒	da	0.030000000000000027	0.07000000000000006	186.5308273096347	181.80881142464386	191.2618334992917	1	0	78.30646175215071	76.80217862073995	79.15417578629635	191.2618334992917	190.19040917293785	189.1189848465841	188.07505887900675	187.04029903102156	186.00553918303646	184.97077933505128	183.93601948706606	182.90125963908096	181.80881142464386
6	a	杂	za	0.08000000000000007	0.18999999999999995	199.84975890997688	186.88535782392367	207.8076904909071	0.8446206113204366	0	78.25632358920097	73.24164605723706	81.74420886210406	207.8076904909071	205.8629253699716	206.16752376812437	206.4721221662771	203.76893486174708	200.75459731211185	195.97548774555517	190.2719737891825	189.170512131733	194.7951269111718
7	@	鸭	@	0.1399999999999999	0.1399999999999999	193.47148496817513	187.27964477103632	200.32877537635625	0.456875089120368	0.09920265999041936	77.97194636491683	72.77439168640103	81.32092764297845	194.7951269111718	198.41756411764544	195.53821494895647	190.3098840072739	188.09885422701223	190.2304140700355	194.66092328234222	198.3271136263514	191.53378991851648	192.1003510899861
8	I	子	zI	0.08000000000000007	0.14000000000000012	167.64568417907108	139.24806828362588	194.54821109358735	0.8564470789120779	0	74.55303207571245	69.50425016390255	77.89524894483245	192.3296020200186	191.20016527747103	183.31908027315816	175.43799526884527	171.38578152935503	167.72965792070858	158.5508497960065	146.47920692479983	143.3113566307014	153.15674164160964
9	u	不	bu	0.1299999999999999	0.17999999999999994	197.53617229891256	176.53398933406018	211.72610251382247	0.09563559368693549	0.5036107403425839	78.40971581949591	74.04972540419973	81.66421250920271	182.15693974717527	178.1167069353077	186.9927885449123	199.00670675505873	210.29035231827282	208.98737258605382	206.59371794969175	202.87836535242704	197.0818118887013	195.54861055478395
10	I	是	sI	0.030000000000000027	0.07000000000000006	182.97272853769329	181.32159915555863	184.48481982248032	0	0.4474252793598066	73.71391988106669	72.10500880423166	75.54400825607483	181.32159915555863	182.54743436317827	183.77326957079777	183.84430937962063	183.53041738884454	183.21652539806846	182.90263340729234	182.58874141651626	182.27484942574017	182.73628748581837
11	yaw	小	xyaw	0.1299999999999999	0.16999999999999993	214.1984168407689	190.13733556562582	228.00222025790782	0	0.28363344065672697	82.0824187635137	74.66732161265396	85.30000122509625	190.13733556562582	218.71594908502038	226.60494065199904	226.92810984003899	224.21717413420163	218.46370306913983	212.71649242135763	206.52852144319135	199.00745602584442	193.353441662541
12	ow	陆	low	0.19000000000000017	0.2200000000000002	202.55013709535137	185.7287215857106	234.7061064191538	0.07051834185081847	0.707646363659781	78.1605927002505	69.01049118413238	83.6560062965289	187.009189952236	186.40928487617313	190.08204396308676	195.37106975350846	202.077469709677	209.7041672291585	224.15284842419024	216.39621522327778	201.77269340882765	208.63941511998144
