interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	I	是	sI	0.06999999999999995	0.18999999999999997	171.9266537111235	146.28160898777696	213.86496592163104	1	0	78.41354703833628	71.25931202843076	80.4931857569811	213.86496592163104	203.63076336383696	193.3965608060429	183.08963440001028	172.75846671123148	163.0593688113981	156.26779194071327	149.47621507002845	146.6092006483438	146.28160898777696
2	yaw	小	xyaw	0.17999999999999994	0.2899999999999999	205.7936494006778	193.80235286994042	235.91244231443847	0.5164197249690856	0	82.35506821975655	77.95224134845805	84.85830611662976	235.91244231443847	199.63080845150634	196.58064319049242	195.9080418795789	197.2525050831987	195.32485329940374	205.17821243115336	216.15975261541567	217.92377679849182	225.46343263916913
3	&N	梦	m&N	0.18000000000000005	0.22000000000000008	337.265488000058	243.67657886994925	487.70012451317245	0	0.7875749118222491	81.72137068588252	74.7789689200864	88.93887897277094	243.67657886994925	261.9360047190459	271.5431582575431	287.8331312505722	331.7571290655825	332.836470078387	340.94247136212374	474.4085598602767	414.5033144451435	390.86125759735273
4	@n	烂	l@n	0.10000000000000009	0.13	225.05990391117854	161.88242914020677	337.77458614796353	1	0	83.18783999834997	80.4022460793284	85.7913928955968	337.77458614796353	307.79765563230586	275.4048579257004	248.73746686956082	227.2502056400325	203.69761088292796	179.36161375329394	170.82305391388132	164.18478384799818	161.88242914020677
5	a	哒	da	0.05999999999999983	0.08999999999999986	151.91438893718623	148.004568440573	156.73128161083298	0.8661976170023646	0	77.78866009645289	75.2212374498471	79.82124004884218	156.73128161083298	154.96864533094868	153.20600905106434	152.04819589853327	151.8984212915911	151.7486466846489	151.26531273471292	150.2260465464539	149.18678035819488	149.89052526730214
6	a	杂	za	0.07000000000000006	0.15000000000000013	178.9771079844843	158.6679078721237	196.18788689026417	0.781116262736615	0	76.18498905585483	69.8188666478266	79.98126731860978	196.18788689026417	193.72582480650456	191.263762722745	186.57680487551536	181.14821510712906	175.47132105899902	168.65222732404843	161.83313358909757	166.54952113778737	178.7300436347158
7	wey	柜	gwey	0.11999999999999988	0.16999999999999993	151.70900482569138	116.0058144970782	206.3549800361069	1	0	73.1188475728564	68.25025062545669	75.05062183433823	206.3549800361069	191.2297555435703	179.13680730426134	166.7208949692813	146.9328062057951	137.31746075878803	132.6046743158198	129.09908853971007	122.64937012305933	116.0058144970782
8	I	子	zI	0.050000000000000044	0.1100000000000001	140.76960123570723	138.11817350926924	143.74224081589753	0.8858801099608141	0.3328941198927235	72.47037809417746	71.36509352517697	72.91892855219315	139.86044125722813	141.0899484621205	142.31945566701296	143.54896287190536	142.4928173182039	141.0333212776916	139.5738252371793	138.54885806492385	138.82747749743862	139.10609692995337
9	u	不	bu	0.039999999999999813	0.08999999999999986	179.61090787162507	175.1371071750687	181.74448173875356	0	0.6630590830495418	75.68951507327164	71.64802698698931	77.64674921801705	175.1371071750687	176.6323519476003	178.1275967201318	179.6228414926633	181.01983054722612	180.94298383225708	180.86613711728802	180.78929040231898	180.71244368734992	180.11039041688772
10	I	是	sI	0.040000000000000036	0.15000000000000013	150.03135552991378	134.0056572086079	168.0430197087094	1	0	75.96922689249197	73.88777171102619	77.0953463750362	168.0430197087094	166.2532396824824	163.24017857385957	157.53589908396611	151.83161959407303	146.12734010417995	140.4230606142865	137.80857347621568	135.90711534241186	134.0056572086079
11	yaw	小	xyaw	0.16000000000000036	0.2500000000000002	183.8924993160514	171.75774582371793	214.7492847671713	0.9169483443480502	0.08376315331665976	79.80282927345056	67.53778690519871	81.61238179316575	202.72406240194718	213.42357047943733	186.43766376238364	183.21684387846352	181.03561632420076	179.34874103893583	177.7421967122313	174.99357749028138	172.26699039895092	172.83763067771832
12	U	雨	U	0.2799999999999998	0.2799999999999998	179.2318818078643	147.1991634961543	196.97239573827835	0.6787415402471968	0.2908198372077487	75.67086591505613	67.6555774969109	80.58108765050416	172.83763067771832	180.8453874561435	190.43215616787543	193.89298425395603	185.42736620690255	169.30989308110165	152.50319707031426	183.35466538117913	186.69479409816228	172.62080219338887
