interval	rhyme_lab	character_lab	syllable_lab	rhyme_dur	character_dur	f0mean	f0min	f0max	f0min_point	f0max_point	intmean	intmin	intmax	f0_1	f0_2	f0_3	f0_4	f0_5	f0_6	f0_7	f0_8	f0_9	f0_10
1	I	是	sI	0.07	0.25	176.18557502827989	140.4160931954391	214.5249084789078	1	0	68.40567003896669	63.41424767219855	70.63564838021665	214.5249084789078	209.68611967441785	204.8473308699279	194.47648137319902	182.26161164572386	170.16312773766103	158.6000185988954	147.03690946012983	141.70917441510394	140.4160931954391
2	yaw	小	xyaw	0.1499999999999999	0.2799999999999999	188.5648925838165	179.06141112012227	232.3940587352153	0.21203301069796893	0	76.23550604576266	72.3669322128673	78.42041618373872	232.3940587352153	182.044962789122	179.21699911057172	180.02901569960372	182.49299906939655	186.2520206737851	189.9610523447866	190.71345043715183	194.17522203479038	194.19744883967982
3	&N	梦	m&N	0.17000000000000004	0.26	251.4549678298191	211.70016806582373	303.35824158529806	0	1	83.87183236556186	77.44265693089554	89.34253884868573	211.70016806582373	218.98689059400135	229.62996869355473	227.3653556741218	237.29874938537105	258.42825811361723	266.3554273088033	273.9908342211831	292.84025602483496	303.35824158529806
4	@n	烂	l@n	0.1200000000000001	0.21000000000000008	186.51964441515798	149.67347002528447	250.98342653949146	1	0	77.88056233697881	73.43162742368966	84.1786836538148	250.98342653949146	227.62727248259097	209.8709178211455	195.61720799256312	185.51171787291364	176.2168589878178	167.75262414373768	161.29106225781766	155.77459738590238	149.67347002528447
5	a	哒	da	0.029999999999999805	0.05999999999999983	133.5723981627231	130.481361420822	135.05651513826265	1	0	69.45167222719313	68.88769787356357	70.17344716794953	135.05651513826265	134.83233733939932	134.60815954053598	134.26106435822766	133.872996714771	133.48492907131438	133.09686142785773	132.70879378440108	132.32072614094446	130.481361420822
6	a	杂	za	0.10000000000000009	0.15000000000000013	186.24735960935436	162.21550168124466	201.27694116144605	1	0.3841567357332428	73.75547520759724	67.4014566370516	78.43161697992748	173.73803498394162	187.90764622165395	195.30654233196452	199.04120979770235	199.46062277549308	193.23848973171738	184.4971495763129	176.77389715357103	169.21352728095752	162.21550168124466
7	wey	柜	gwey	0.15000000000000013	0.19999999999999996	152.800319691175	133.62783667616472	199.46188173056007	0.9174015789740471	0	71.89766174100184	66.54546640410223	76.66194924130647	199.46188173056007	181.19787168472976	167.49281422071516	155.05567014102127	147.02703082871267	143.81863014305566	142.70459144123623	137.7398713307471	134.4328866408596	135.99009484910047
8	I	子	zI	0.04999999999999982	0.10999999999999988	147.50073339255835	139.28703301739245	155.8052600940766	1	0	70.89802971352964	69.90225064220348	71.80205124076227	155.8052600940766	155.3844586788983	153.4589282993824	150.7231592467617	147.98739019414097	145.3118401281808	143.7804508087737	142.2490614893665	140.71767216995943	139.91136949566894
9	u	不	bu	0.19999999999999996	0.25	173.55879132490446	137.5722749472524	223.36324988839638	0.10610816752178234	0.9240536527610457	73.5673450851472	67.2929184289652	82.80749276992232	145.84105084427821	138.7963599538688	142.19321659687643	146.02085172386802	155.9678471997378	173.02829219849536	191.11566013523532	211.4821071975642	222.62428350294476	221.63110653875134
10	I	是	sI	0.03000000000000025	0.12000000000000033	173.23320286887443	169.04090686968172	177.02332032123556	0.42962303846767114	0	68.87036591927539	68.1155188531544	69.97665550756356	177.02332032123556	173.87200952093707	170.72069872063855	170.64110217669523	171.58541038486996	172.5297185930446	173.47402680121934	174.41833500939399	175.36264321756872	176.8768442365628
11	yaw	小	xyaw	0.21999999999999975	0.31999999999999984	205.17253182203402	199.42667308720587	224.20861436019848	0.6664375008566655	0	79.80002431105044	78.03148731253418	80.76858921222608	224.20861436019848	206.25663173144943	205.07164915327974	205.20930764265376	204.31255694585863	201.40105441059794	199.72054005043873	204.04672198651434	206.91892284876945	209.14300266304093
12	U	雨	U	0.28000000000000025	0.28000000000000025	199.98591850088818	187.92308493492527	209.38979318912692	0.6606696254116357	0.04567288049035338	74.59266989256797	63.23559370361417	79.60087040246114	209.14300266304093	208.88657509677506	205.7491238497081	201.67559007316112	199.54315525250618	198.57476667620247	189.3273886497685	188.85081325475525	203.4993422379206	194.9027317963609
